airline_iata,airline_name,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,codeshare,stops,equipment,distance_km
MK,Air Mauritius,Mauritius,CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,BSL,EuroAirport Basel–Mulhouse–Freiburg,Bâle / Mulhouse,FR,47.60068,7.521117,Y,0,AT7,399
MK,Air Mauritius,Mauritius,CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,343,9446
MK,Air Mauritius,Mauritius,CPT,Cape Town International Airport,Cape Town,ZA,-33.97403,18.604333,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,319,4117
MK,Air Mauritius,Mauritius,DEL,Indira Gandhi International Airport,New Delhi,IN,28.55563,77.09519,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,332,5832
MK,Air Mauritius,Mauritius,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,319,2856
MK,Air Mauritius,Mauritius,DXB,Dubai International Airport,Dubai,AE,25.24979,55.370992,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,Y,0,388 77W,5086
MK,Air Mauritius,Mauritius,HKG,Hong Kong International Airport,Hong Kong,HK,22.31184,113.914862,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,332,7734
MK,Air Mauritius,Mauritius,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,319 343,3066
MK,Air Mauritius,Mauritius,KUL,Kuala Lumpur International Airport,Sepang,MY,2.74558,101.709999,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,343 332,5447
MK,Air Mauritius,Mauritius,KUL,Kuala Lumpur International Airport,Sepang,MY,2.74558,101.709999,SIN,Singapore Changi Airport,Singapore,SG,1.35019,103.994003,,0,343,297
MK,Air Mauritius,Mauritius,LHR,London Heathrow Airport,London,GB,51.470748,-0.459909,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,343,9784
MK,Air Mauritius,Mauritius,MAA,Chennai International Airport,Chennai,IN,12.990005,80.169296,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,332,4456
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,BLR,Kempegowda International Airport Bengaluru,Bengaluru,IN,13.1979,77.706299,,0,332,4333
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,BOM,Chhatrapati Shivaji Maharaj International Airport,Mumbai,IN,19.088699,72.867897,,0,332 343,4695
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,,0,343,9446
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,CPT,Cape Town International Airport,Cape Town,ZA,-33.97403,18.604333,,0,319,4117
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,DEL,Indira Gandhi International Airport,New Delhi,IN,28.55563,77.09519,,0,332,5832
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,,0,319,2856
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,DXB,Dubai International Airport,Dubai,AE,25.24979,55.370992,Y,0,388 77W,5086
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,HKG,Hong Kong International Airport,Hong Kong,HK,22.31184,113.914862,,0,332,7734
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,,0,319 343,3066
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,KUL,Kuala Lumpur International Airport,Sepang,MY,2.74558,101.709999,,0,343 332,5447
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,LHR,London Heathrow Airport,London,GB,51.470748,-0.459909,,0,343,9784
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,NBO,Jomo Kenyatta International Airport,Nairobi,KE,-1.318886,36.928233,,0,319,3098
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,PEK,Beijing Capital International Airport,Beijing,CN,40.077349,116.596702,,0,343,9077
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,PER,Perth International Airport,Perth,AU,-31.94029998779297,115.96700286865234,,0,332,5886
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),CN,31.1434,121.805,,0,343,8922
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,RRG,Sir Charles Gaetan Duval Airport,Port Mathurin,MU,-19.756696,63.359326,,0,AT7,597
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,RUN,Roland Garros Airport,Sainte-Marie,RE,-20.890087,55.518894,,0,343 AT7 319 332,231
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,TNR,Ivato International Airport,Antananarivo,MG,-18.7969,47.478802,,0,343 319,1084
MK,Air Mauritius,Mauritius,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,ZSE,Saint-Pierre Pierrefonds Airport,Saint-Pierre,RE,-21.319362,55.422506,,0,AT7,255
MK,Air Mauritius,Mauritius,NBO,Jomo Kenyatta International Airport,Nairobi,KE,-1.318886,36.928233,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,319,3098
MK,Air Mauritius,Mauritius,PEK,Beijing Capital International Airport,Beijing,CN,40.077349,116.596702,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,343,9077
MK,Air Mauritius,Mauritius,PER,Perth International Airport,Perth,AU,-31.94029998779297,115.96700286865234,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,332,5886
MK,Air Mauritius,Mauritius,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),CN,31.1434,121.805,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,343,8922
MK,Air Mauritius,Mauritius,RRG,Sir Charles Gaetan Duval Airport,Port Mathurin,MU,-19.756696,63.359326,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,AT7,597
MK,Air Mauritius,Mauritius,RUN,Roland Garros Airport,Sainte-Marie,RE,-20.890087,55.518894,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,319 343 AT7 332,231
MK,Air Mauritius,Mauritius,SIN,Singapore Changi Airport,Singapore,SG,1.35019,103.994003,KUL,Kuala Lumpur International Airport,Sepang,MY,2.74558,101.709999,,0,343,297
MK,Air Mauritius,Mauritius,TNR,Ivato International Airport,Antananarivo,MG,-18.7969,47.478802,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,343 319,1084
MK,Air Mauritius,Mauritius,ZSE,Saint-Pierre Pierrefonds Airport,Saint-Pierre,RE,-21.319362,55.422506,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601,,0,AT7,255
MM,Peach Aviation,Japan,CTS,New Chitose Airport,Sapporo,JP,42.774753,141.690414,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,1083
MM,Peach Aviation,Japan,FUK,Fukuoka Airport,Fukuoka,JP,33.585899353027344,130.4510040283203,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,452
MM,Peach Aviation,Japan,HKG,Hong Kong International Airport,Hong Kong,HK,22.31184,113.914862,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,2475
MM,Peach Aviation,Japan,ICN,Incheon International Airport,Seoul,KR,37.469101,126.450996,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,860
MM,Peach Aviation,Japan,ISG,New Ishigaki Airport,Ishigaki,JP,24.396389,124.245,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,1540
MM,Peach Aviation,Japan,ISG,New Ishigaki Airport,Ishigaki,JP,24.396389,124.245,OKA,Naha International Airport,Naha,JP,26.192437,127.639804,,0,320,395
MM,Peach Aviation,Japan,KHH,Kaohsiung International Airport,Kaohsiung (Xiaogang),TW,22.577101,120.349998,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,1959
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,CTS,New Chitose Airport,Sapporo,JP,42.774753,141.690414,,0,320,1083
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,FUK,Fukuoka Airport,Fukuoka,JP,33.585899353027344,130.4510040283203,,0,320,452
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,HKG,Hong Kong International Airport,Hong Kong,HK,22.31184,113.914862,,0,320,2475
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,ICN,Incheon International Airport,Seoul,KR,37.469101,126.450996,,0,320,860
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,ISG,New Ishigaki Airport,Ishigaki,JP,24.396389,124.245,,0,320,1540
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,KHH,Kaohsiung International Airport,Kaohsiung (Xiaogang),TW,22.577101,120.349998,,0,320,1959
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,KOJ,Kagoshima Airport,Kagoshima,JP,31.8034,130.718994,,0,320,512
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,MYJ,Matsuyama Airport,Matsuyama,JP,33.826893,132.700114,,0,320,243
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,NGS,Nagasaki Airport,Nagasaki,JP,32.916901,129.914001,,0,320,521
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,NRT,Narita International Airport,Narita,JP,35.76858,140.388714,,0,320,491
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,OKA,Naha International Airport,Naha,JP,26.192437,127.639804,,0,320,1170
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,PUS,Gimhae International Airport,Busan,KR,35.179501,128.938004,,0,320,582
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,SDJ,Sendai Airport,Natori,JP,38.139702,140.917007,,0,320,655
MM,Peach Aviation,Japan,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,TPE,Taiwan Taoyuan International Airport,Taoyuan,TW,25.0777,121.233002,,0,320,1703
MM,Peach Aviation,Japan,KOJ,Kagoshima Airport,Kagoshima,JP,31.8034,130.718994,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,512
MM,Peach Aviation,Japan,MYJ,Matsuyama Airport,Matsuyama,JP,33.826893,132.700114,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,243
MM,Peach Aviation,Japan,NGS,Nagasaki Airport,Nagasaki,JP,32.916901,129.914001,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,521
MM,Peach Aviation,Japan,NRT,Narita International Airport,Narita,JP,35.76858,140.388714,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,491
MM,Peach Aviation,Japan,OKA,Naha International Airport,Naha,JP,26.192437,127.639804,ISG,New Ishigaki Airport,Ishigaki,JP,24.396389,124.245,,0,320,395
MM,Peach Aviation,Japan,OKA,Naha International Airport,Naha,JP,26.192437,127.639804,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,1170
MM,Peach Aviation,Japan,OKA,Naha International Airport,Naha,JP,26.192437,127.639804,TPE,Taiwan Taoyuan International Airport,Taoyuan,TW,25.0777,121.233002,,0,320,654
MM,Peach Aviation,Japan,PUS,Gimhae International Airport,Busan,KR,35.179501,128.938004,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,582
MM,Peach Aviation,Japan,SDJ,Sendai Airport,Natori,JP,38.139702,140.917007,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,655
MM,Peach Aviation,Japan,TPE,Taiwan Taoyuan International Airport,Taoyuan,TW,25.0777,121.233002,KIX,Kansai International Airport,Osaka,JP,34.427299,135.244003,,0,320,1703
MM,Peach Aviation,Japan,TPE,Taiwan Taoyuan International Airport,Taoyuan,TW,25.0777,121.233002,OKA,Naha International Airport,Naha,JP,26.192437,127.639804,,0,320,654
MN,Comair,South Africa,CPT,Cape Town International Airport,Cape Town,ZA,-33.97403,18.604333,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,,0,738,1277
MN,Comair,South Africa,CPT,Cape Town International Airport,Cape Town,ZA,-33.97403,18.604333,HLA,Lanseria International Airport,Johannesburg,ZA,-25.938964,27.926642,,0,738,1266
MN,Comair,South Africa,CPT,Cape Town International Airport,Cape Town,ZA,-33.97403,18.604333,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,,0,738,1272
MN,Comair,South Africa,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,CPT,Cape Town International Airport,Cape Town,ZA,-33.97403,18.604333,,0,738,1277
MN,Comair,South Africa,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,HLA,Lanseria International Airport,Johannesburg,ZA,-25.938964,27.926642,,0,738,515
MN,Comair,South Africa,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,,0,738,478
MN,Comair,South Africa,ELS,King Phalo Airport,East London,ZA,-33.035599,27.825899,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,,0,738,768
MN,Comair,South Africa,GRJ,George Airport,George,ZA,-34.0056,22.378902,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,,0,738,1041
MN,Comair,South Africa,HLA,Lanseria International Airport,Johannesburg,ZA,-25.938964,27.926642,CPT,Cape Town International Airport,Cape Town,ZA,-33.97403,18.604333,,0,738,1266
MN,Comair,South Africa,HLA,Lanseria International Airport,Johannesburg,ZA,-25.938964,27.926642,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,,0,738,515
MN,Comair,South Africa,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,CPT,Cape Town International Airport,Cape Town,ZA,-33.97403,18.604333,,0,738,1272
MN,Comair,South Africa,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,DUR,King Shaka International Airport,Durban,ZA,-29.6144444444,31.1197222222,,0,738,478
MN,Comair,South Africa,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,ELS,King Phalo Airport,East London,ZA,-33.035599,27.825899,,0,738,768
MN,Comair,South Africa,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,GRJ,George Airport,George,ZA,-34.0056,22.378902,,0,738,1041
MO,Calm Air,Canada,YBK,Baker Lake Airport,Baker Lake,CA,64.29889678960001,-96.077796936,YCS,Chesterfield Inlet Airport,Chesterfield Inlet,CA,63.346901,-90.731102,,0,AT4,283
MO,Calm Air,Canada,YBK,Baker Lake Airport,Baker Lake,CA,64.29889678960001,-96.077796936,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,,0,AT4,257
MO,Calm Air,Canada,YCS,Chesterfield Inlet Airport,Chesterfield Inlet,CA,63.346901,-90.731102,YBK,Baker Lake Airport,Baker Lake,CA,64.29889678960001,-96.077796936,,0,AT4,283
MO,Calm Air,Canada,YCS,Chesterfield Inlet Airport,Chesterfield Inlet,CA,63.346901,-90.731102,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,,0,AT4,92
MO,Calm Air,Canada,YEK,Arviat Airport,Arviat,CA,61.0942,-94.070801,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,,0,AT4,217
MO,Calm Air,Canada,YEK,Arviat Airport,Arviat,CA,61.0942,-94.070801,YXN,Whale Cove Airport,Whale Cove,CA,62.240002,-92.598099,,0,AT4,149
MO,Calm Air,Canada,YEK,Arviat Airport,Arviat,CA,61.0942,-94.070801,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140625,,0,AT4,262
MO,Calm Air,Canada,YFB,Iqaluit Airport,Iqaluit,CA,63.756402,-68.555801,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,Y,0,73M,1176
MO,Calm Air,Canada,YFO,Flin Flon Airport,Flin Flon,CA,54.678101,-101.681999,YQD,The Pas Airport,The Pas,CA,53.97140121459961,-101.09100341796875,,0,AT4,87
MO,Calm Air,Canada,YFO,Flin Flon Airport,Flin Flon,CA,54.678101,-101.681999,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,,0,FRJ,272
MO,Calm Air,Canada,YFO,Flin Flon Airport,Flin Flon,CA,54.678101,-101.681999,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,,0,AT4 FRJ,610
MO,Calm Air,Canada,YGX,Gillam Airport,Gillam,CA,56.35712,-94.711504,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,,0,AT4,205
MO,Calm Air,Canada,YGX,Gillam Airport,Gillam,CA,56.35712,-94.711504,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,,0,AT4,736
MO,Calm Air,Canada,YOW,Ottawa Macdonald-Cartier International Airport,Ottawa,CA,45.322498,-75.669197,YFB,Iqaluit Airport,Iqaluit,CA,63.756402,-68.555801,Y,0,73M,2097
MO,Calm Air,Canada,YQD,The Pas Airport,The Pas,CA,53.97140121459961,-101.09100341796875,YFO,Flin Flon Airport,Flin Flon,CA,54.678101,-101.681999,,0,AT4,87
MO,Calm Air,Canada,YQD,The Pas Airport,The Pas,CA,53.97140121459961,-101.09100341796875,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,,0,FRJ,290
MO,Calm Air,Canada,YQD,The Pas Airport,The Pas,CA,53.97140121459961,-101.09100341796875,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,,0,AT4 FRJ,523
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YBK,Baker Lake Airport,Baker Lake,CA,64.29889678960001,-96.077796936,,0,AT4,257
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YCS,Chesterfield Inlet Airport,Chesterfield Inlet,CA,63.346901,-90.731102,,0,AT4,92
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YEK,Arviat Airport,Arviat,CA,61.0942,-94.070801,,0,AT4,217
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,,0,AT4,844
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YUT,Naujaat Airport,Repulse Bay,CA,66.521024,-86.225166,,0,AT4,498
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,,0,FRJ,1468
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YXN,Whale Cove Airport,Whale Cove,CA,62.240002,-92.598099,,0,AT4,68
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140625,,0,AT4 FRJ,465
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YZF,Yellowknife International Airport,Yellowknife,CA,62.462799,-114.440002,Y,0,73M,1136
MO,Calm Air,Canada,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,YZS,Coral Harbour Airport,Coral Harbour,CA,64.1932983398,-83.3593978882,,0,AT4,460
MO,Calm Air,Canada,YSK,Sanikiluaq Airport,Sanikiluaq,CA,56.536891,-79.250221,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,,0,AT4,1400
MO,Calm Air,Canada,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,YFO,Flin Flon Airport,Flin Flon,CA,54.678101,-101.681999,,0,FRJ,272
MO,Calm Air,Canada,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,YGX,Gillam Airport,Gillam,CA,56.35712,-94.711504,,0,AT4,205
MO,Calm Air,Canada,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,YQD,The Pas Airport,The Pas,CA,53.97140121459961,-101.09100341796875,,0,FRJ,290
MO,Calm Air,Canada,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,,0,FRJ AT4,656
MO,Calm Air,Canada,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140625,,0,AT4,398
MO,Calm Air,Canada,YUT,Naujaat Airport,Repulse Bay,CA,66.521024,-86.225166,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,,0,AT4,498
MO,Calm Air,Canada,YUT,Naujaat Airport,Repulse Bay,CA,66.521024,-86.225166,YZS,Coral Harbour Airport,Coral Harbour,CA,64.1932983398,-83.3593978882,,0,AT4,291
MO,Calm Air,Canada,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,YFO,Flin Flon Airport,Flin Flon,CA,54.678101,-101.681999,,0,FRJ AT4,610
MO,Calm Air,Canada,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,YGX,Gillam Airport,Gillam,CA,56.35712,-94.711504,,0,AT4,736
MO,Calm Air,Canada,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,YQD,The Pas Airport,The Pas,CA,53.97140121459961,-101.09100341796875,,0,AT4 FRJ,523
MO,Calm Air,Canada,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,,0,FRJ AT4,1468
MO,Calm Air,Canada,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,YSK,Sanikiluaq Airport,Sanikiluaq,CA,56.536891,-79.250221,,0,AT4,1400
MO,Calm Air,Canada,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,,0,AT4 FRJ,656
MO,Calm Air,Canada,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140625,,0,AT4 FRJ,1003
MO,Calm Air,Canada,YXN,Whale Cove Airport,Whale Cove,CA,62.240002,-92.598099,YEK,Arviat Airport,Arviat,CA,61.0942,-94.070801,,0,AT4,149
MO,Calm Air,Canada,YXN,Whale Cove Airport,Whale Cove,CA,62.240002,-92.598099,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,,0,AT4,68
MO,Calm Air,Canada,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140625,YEK,Arviat Airport,Arviat,CA,61.0942,-94.070801,,0,AT4,262
MO,Calm Air,Canada,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140625,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,,0,FRJ AT4,465
MO,Calm Air,Canada,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140625,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734375,,0,AT4,398
MO,Calm Air,Canada,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140625,YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.909999847399995,-97.2398986816,,0,AT4 FRJ,1003
MO,Calm Air,Canada,YZF,Yellowknife International Airport,Yellowknife,CA,62.462799,-114.440002,YEG,Edmonton International Airport,Edmonton,CA,53.3097,-113.580002,Y,0,73M,1019
MO,Calm Air,Canada,YZF,Yellowknife International Airport,Yellowknife,CA,62.462799,-114.440002,YOW,Ottawa Macdonald-Cartier International Airport,Ottawa,CA,45.322498,-75.669197,Y,0,73M,3100
MO,Calm Air,Canada,YZS,Coral Harbour Airport,Coral Harbour,CA,64.1932983398,-83.3593978882,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502,,0,AT4,460
